"_time","_raw",sourcetype
"1571302940.09","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;REGISTERED VOTERS - Democratic;1316;59.44
;REGISTERED VOTERS - Non-Partisan;521;23.53
;BALLOTS CAST - TOTAL;482
;BALLOTS CAST - Republican;49;10.17
;BALLOTS CAST - Democratic;410;85.06
;BALLOTS CAST - Non-Partisan;23;4.77
;BALLOTS CAST - BLANK;3;.62
;VOTER TURNOUT - TOTAL;21.77
;VOTER TURNOUT - Republican;13.00
;VOTER TURNOUT - Democratic;31.16
;VOTER TURNOUT - Non-Partisan;4.41
;VOTER TURNOUT - BLANK;.14
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:04 AM;June 26, 2018
;STATISTICS
;1005 010-005
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2448
;REGISTERED VOTERS - Republican;526;21.49
;REGISTERED VOTERS - Democratic;1279;52.25
;REGISTERED VOTERS - Non-Partisan;643;26.27
;BALLOTS CAST - TOTAL;405
;BALLOTS CAST - Republican;67;16.54
;BALLOTS CAST - Democratic;323;79.75
;BALLOTS CAST - Non-Partisan;15;3.70
;BALLOTS CAST - BLANK;1;.25
;VOTER TURNOUT - TOTAL;16.54
;VOTER TURNOUT - Republican;12.74
;VOTER TURNOUT - Democratic;25.25
;VOTER TURNOUT - Non-Partisan;2.33
;VOTER TURNOUT - BLANK;.04
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:07:17 PM;June 26, 2018
;STATISTICS
;0513 005-013
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3878
;REGISTERED VOTERS - Republican;219;5.65
;REGISTERED VOTERS - Democratic;2925;75.43
;REGISTERED VOTERS - Non-Partisan;734;18.93
;BALLOTS CAST - TOTAL;416
;BALLOTS CAST - Republican;14;3.37
;BALLOTS CAST - Democratic;379;91.11
;BALLOTS CAST - Non-Partisan;23;5.53
;BALLOTS CAST - BLANK;1;.24
;VOTER TURNOUT - TOTAL;10.73
;VOTER TURNOUT - Republican;6.39
;VOTER TURNOUT - Democratic;12.96
;VOTER TURNOUT - Non-Partisan;3.13
;VOTER TURNOUT - BLANK;.03
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:55 AM;June 26, 2018
;STATISTICS
;0928 009-028
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1113
;REGISTERED VOTERS - Republican;359;32.26
;REGISTERED VOTERS - Democratic;612;54.99
;REGISTERED VOTERS - Non-Partisan;142;12.76
;BALLOTS CAST - TOTAL;381
;BALLOTS CAST - Republican;86;22.57
;BALLOTS CAST - Democratic;285;74.80
;BALLOTS CAST - Non-Partisan;10;2.62
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;34.23
;VOTER TURNOUT - Republican;23.96
;VOTER TURNOUT - Democratic;46.57
;VOTER TURNOUT - Non-Partisan;7.04
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/23/18;Montgomery, Maryland
;RUN TIME:07:55 PM;June 26, 2018
;STATISTICS
;1009 010-009
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2776
;REGISTERED VOTERS - Republican;856;30.84
;REGISTERED VOTERS - Democratic;1177;42.40
;REGISTERED VOTERS - Non-Partisan;743;26.77
;BALLOTS CAST - TOTAL;356
;BALLOTS CAST - Republican;79;22.19
;BALLOTS CAST - Democratic;267;75.00
;BALLOTS CAST - Non-Partisan;10;2.81
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;12.82
;VOTER TURNOUT - Republican;9.23
;VOTER TURNOUT - Democratic;22.68
;VOTER TURNOUT - Non-Partisan;1.35
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:40 AM;June 26, 2018
;STATISTICS
;1347 013-047
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3787
;REGISTERED VOTERS - Republican;229;6.05
;REGISTERED VOTERS - Democratic;2762;72.93
;REGISTERED VOTERS - Non-Partisan;796;21.02
;BALLOTS CAST - TOTAL;570
;BALLOTS CAST - Republican;24;4.21
;BALLOTS CAST - Democratic;531;93.16
;BALLOTS CAST - Non-Partisan;15;2.63
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;15.05
;VOTER TURNOUT - Republican;10.48
;VOTER TURNOUT - Democratic;19.23
;VOTER TURNOUT - Non-Partisan;1.88
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:05 AM;June 26, 2018
;STATISTICS
;0710 007-010
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2958
;REGISTERED VOTERS - Republican;471;15.92
;REGISTERED VOTERS - Democratic;1824;61.66
;REGISTERED VOTERS - Non-Partisan;663;22.41
;BALLOTS CAST - TOTAL;658
;BALLOTS CAST - Republican;64;9.73
;BALLOTS CAST - Democratic;574;87.23
;BALLOTS CAST - Non-Partisan;20;3.04
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;22.24
;VOTER TURNOUT - Republican;13.59
;VOTER TURNOUT - Democratic;31.47
;VOTER TURNOUT - Non-Partisan;3.02
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/25/18;Montgomery, Maryland
;RUN TIME:04:01 PM;June 26, 2018
;STATISTICS
;0812 008-012
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2880
;REGISTERED VOTERS - Republican;777;26.98
;REGISTERED VOTERS - Democratic;1395;48.44
;REGISTERED VOTERS - Non-Partisan;708;24.58
;BALLOTS CAST - TOTAL;405
;BALLOTS CAST - Republican;67;16.54
;BALLOTS CAST - Democratic;322;79.51
;BALLOTS CAST - Non-Partisan;16;3.95
;BALLOTS CAST - BLANK;1;.25
;VOTER TURNOUT - TOTAL;14.06
;VOTER TURNOUT - Republican;8.62
;VOTER TURNOUT - Democratic;23.08
;VOTER TURNOUT - Non-Partisan;2.26
;VOTER TURNOUT - BLANK;.03
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:14 AM;June 26, 2018
;STATISTICS
;1011 010-011
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1847
;REGISTERED VOTERS - Republican;283;15.32
;REGISTERED VOTERS - Democratic;1090;59.01
;REGISTERED VOTERS - Non-Partisan;474;25.66
;BALLOTS CAST - TOTAL;289
;BALLOTS CAST - Republican;42;14.53
;BALLOTS CAST - Democratic;235;81.31
;BALLOTS CAST - Non-Partisan;12;4.15
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;15.65
;VOTER TURNOUT - Republican;14.84
;VOTER TURNOUT - Democratic;21.56
;VOTER TURNOUT - Non-Partisan;2.53
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:17 AM;June 26, 2018
;STATISTICS
;0815 008-015
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;343
;REGISTERED VOTERS - Republican;62;18.08
;REGISTERED VOTERS - Democratic;179;52.19
;REGISTERED VOTERS - Non-Partisan;102;29.74
;BALLOTS CAST - TOTAL;45
;BALLOTS CAST - Republican;6;13.33
;BALLOTS CAST - Democratic;38;84.44
;BALLOTS CAST - Non-Partisan;1;2.22
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;13.12
;VOTER TURNOUT - Republican;9.68
;VOTER TURNOUT - Democratic;21.23
;VOTER TURNOUT - Non-Partisan;.98
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:01:39 PM;June 26, 2018
;STATISTICS
;0209 002-009
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;524
;REGISTERED VOTERS - Republican;191;36.45
;REGISTERED VOTERS - Democratic;228;43.51
;REGISTERED VOTERS - Non-Partisan;105;20.04
;BALLOTS CAST - TOTAL;63
;BALLOTS CAST - Republican;20;31.75
;BALLOTS CAST - Democratic;41;65.08
;BALLOTS CAST - Non-Partisan;2;3.17
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;12.02
;VOTER TURNOUT - Republican;10.47
;VOTER TURNOUT - Democratic;17.98
;VOTER TURNOUT - Non-Partisan;1.90
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:09:02 PM;June 26, 2018
;STATISTICS
;0604 006-004
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2254
;REGISTERED VOTERS - Republican;380;16.86
;REGISTERED VOTERS - Democratic;1255;55.68
;REGISTERED VOTERS - Non-Partisan;619;27.46
;BALLOTS CAST - TOTAL;535
;BALLOTS CAST - Republican;64;11.96
;BALLOTS CAST - Democratic;455;85.05
;BALLOTS CAST - Non-Partisan;16;2.99
;BALLOTS CAST - BLANK;1;.19
;VOTER TURNOUT - TOTAL;23.74
;VOTER TURNOUT - Republican;16.84
;VOTER TURNOUT - Democratic;36.25
;VOTER TURNOUT - Non-Partisan;2.58
;VOTER TURNOUT - BLANK;.04
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/19/18;Montgomery, Maryland
;RUN TIME:11:13 AM;June 26, 2018
;STATISTICS
;1369 013-069
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2336
;REGISTERED VOTERS - Republican;500;21.40
;REGISTERED VOTERS - Democratic;1513;64.77
;REGISTERED VOTERS - Non-Partisan;323;13.83
;BALLOTS CAST - TOTAL;588
;BALLOTS CAST - Republican;96;16.33
;BALLOTS CAST - Democratic;482;81.97
;BALLOTS CAST - Non-Partisan;10;1.70
;BALLOTS CAST - BLANK;1;.17
;VOTER TURNOUT - TOTAL;25.17
;VOTER TURNOUT - Republican;19.20
;VOTER TURNOUT - Democratic;31.86
;VOTER TURNOUT - Non-Partisan;3.10
;VOTER TURNOUT - BLANK;.04
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:01 AM;June 26, 2018
;STATISTICS
;1002 010-002
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2675
;REGISTERED VOTERS - Republican;906;33.87
;REGISTERED VOTERS - Democratic;1092;40.82
;REGISTERED VOTERS - Non-Partisan;677;25.31
;BALLOTS CAST - TOTAL;336
;BALLOTS CAST - Republican;72;21.43
;BALLOTS CAST - Democratic;249;74.11
;BALLOTS CAST - Non-Partisan;15;4.46
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;12.56
;VOTER TURNOUT - Republican;7.95
;VOTER TURNOUT - Democratic;22.80
;VOTER TURNOUT - Non-Partisan;2.22
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:46 AM;June 26, 2018
;STATISTICS
;1365 013-065
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1652
;REGISTERED VOTERS - Republican;110;6.66
;REGISTERED VOTERS - Democratic;1154;69.85
;REGISTERED VOTERS - Non-Partisan;388;23.49
;BALLOTS CAST - TOTAL;263
;BALLOTS CAST - Republican;5;1.90
;BALLOTS CAST - Democratic;247;93.92
;BALLOTS CAST - Non-Partisan;11;4.18
;BALLOTS CAST - BLANK;1;.38
;VOTER TURNOUT - TOTAL;15.92
;VOTER TURNOUT - Republican;4.55
;VOTER TURNOUT - Democratic;21.40
;VOTER TURNOUT - Non-Partisan;2.84
;VOTER TURNOUT - BLANK;.06
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:56 AM;June 26, 2018
;STATISTICS
;0931 009-031
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3251
;REGISTERED VOTERS - Republican;523;16.09
;REGISTERED VOTERS - Democratic;1892;58.20
;REGISTERED VOTERS - Non-Partisan;836;25.72
;BALLOTS CAST - TOTAL;400
;BALLOTS CAST - Republican;32;8.00
;BALLOTS CAST - Democratic;346;86.50
;BALLOTS CAST - Non-Partisan;22;5.50
;BALLOTS CAST - BLANK;2;.50
;VOTER TURNOUT - TOTAL;12.30
;VOTER TURNOUT - Republican;6.12
;VOTER TURNOUT - Democratic;18.29
;VOTER TURNOUT - Non-Partisan;2.63
;VOTER TURNOUT - BLANK;.06
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/13/18;Montgomery, Maryland
;RUN TIME:06:01 PM;June 26, 2018
;STATISTICS
;0104 001-004
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2032
;REGISTERED VOTERS - Republican;400;19.69
;REGISTERED VOTERS - Democratic;1139;56.05
;REGISTERED VOTERS - Non-Partisan;493;24.26
;BALLOTS CAST - TOTAL;276
;BALLOTS CAST - Republican;42;15.22
;BALLOTS CAST - Democratic;223;80.80
;BALLOTS CAST - Non-Partisan;11;3.99
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;13.58
;VOTER TURNOUT - Republican;10.50
;VOTER TURNOUT - Democratic;19.58
;VOTER TURNOUT - Non-Partisan;2.23
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:01:45 PM;June 26, 2018
;STATISTICS
;0405 004-005
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2850
;REGISTERED VOTERS - Republican;463;16.25
;REGISTERED VOTERS - Democratic;1639;57.51
;REGISTERED VOTERS - Non-Partisan;748;26.25
;BALLOTS CAST - TOTAL;402
;BALLOTS CAST - Republican;54;13.43
;BALLOTS CAST - Democratic;329;81.84
;BALLOTS CAST - Non-Partisan;19;4.73
;BALLOTS CAST - BLANK;1;.25
;VOTER TURNOUT - TOTAL;14.11
;VOTER TURNOUT - Republican;11.66
;VOTER TURNOUT - Democratic;20.07
;VOTER TURNOUT - Non-Partisan;2.54
;VOTER TURNOUT - BLANK;.04
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:03:54 PM;June 26, 2018
;STATISTICS
;0416 004-016
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;4070
;REGISTERED VOTERS - Republican;740;18.18
;REGISTERED VOTERS - Democratic;2174;53.42
;REGISTERED VOTERS - Non-Partisan;1156;28.40
;BALLOTS CAST - TOTAL;596
;BALLOTS CAST - Republican;71;11.91
;BALLOTS CAST - Democratic;498;83.56
;BALLOTS CAST - Non-Partisan;27;4.53
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;14.64
;VOTER TURNOUT - Republican;9.59
;VOTER TURNOUT - Democratic;22.91
;VOTER TURNOUT - Non-Partisan;2.34
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:01:34 PM;June 26, 2018
;STATISTICS
;0202 002-002
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3968
;REGISTERED VOTERS - Republican;653;16.46
;REGISTERED VOTERS - Democratic;2258;56.91
;REGISTERED VOTERS - Non-Partisan;1057;26.64
;BALLOTS CAST - TOTAL;502
;BALLOTS CAST - Republican;75;14.94
;BALLOTS CAST - Democratic;416;82.87
;BALLOTS CAST - Non-Partisan;11;2.19
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;12.65
;VOTER TURNOUT - Republican;11.49
;VOTER TURNOUT - Democratic;18.42
;VOTER TURNOUT - Non-Partisan;1.04
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:09:53 PM;June 26, 2018
;STATISTICS
;0443 004-043
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;24
;REGISTERED VOTERS - Republican;7;29.17
;REGISTERED VOTERS - Democratic;13;54.17
;REGISTERED VOTERS - Non-Partisan;4;16.67
;BALLOTS CAST - TOTAL;0
;BALLOTS CAST - Republican;0
;BALLOTS CAST - Democratic;0
;BALLOTS CAST - Non-Partisan;0
;BALLOTS CAST - BLANK;0
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:01:32 PM;June 26, 2018
;STATISTICS
;0107 001-007
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;430
;REGISTERED VOTERS - Republican;162;37.67
;REGISTERED VOTERS - Democratic;178;41.40
;REGISTERED VOTERS - Non-Partisan;90;20.93
;BALLOTS CAST - TOTAL;49
;BALLOTS CAST - Republican;13;26.53
;BALLOTS CAST - Democratic;36;73.47
;BALLOTS CAST - Non-Partisan;0
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;11.40
;VOTER TURNOUT - Republican;8.02
;VOTER TURNOUT - Democratic;20.22
;VOTER TURNOUT - Non-Partisan;.
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:09:49 PM;June 26, 2018
;STATISTICS
;0440 004-040
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;139
;REGISTERED VOTERS - Republican;15;10.79
;REGISTERED VOTERS - Democratic;88;63.31
;REGISTERED VOTERS - Non-Partisan;36;25.90
;BALLOTS CAST - TOTAL;15
;BALLOTS CAST - Republican;2;13.33
;BALLOTS CAST - Democratic;13;86.67
;BALLOTS CAST - Non-Partisan;0
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;10.79
;VOTER TURNOUT - Republican;13.33
;VOTER TURNOUT - Democratic;14.77
;VOTER TURNOUT - Non-Partisan;.
;VOTER TURNOUT - BLANK;.
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:13 AM;June 26, 2018
;STATISTICS
;1010 010-010
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2949
;REGISTERED VOTERS - Republican;787;26.69
;REGISTERED VOTERS - Democratic;1449;49.14
;REGISTERED VOTERS - Non-Partisan;713;24.18
;BALLOTS CAST - TOTAL;503
;BALLOTS CAST - Republican;98;19.48
;BALLOTS CAST - Democratic;386;76.74
;BALLOTS CAST - Non-Partisan;19;3.78
;BALLOTS CAST - BLANK;2;.40
;VOTER TURNOUT - TOTAL;17.06
;VOTER TURNOUT - Republican;12.45
;VOTER TURNOUT - Democratic;26.64
;VOTER TURNOUT - Non-Partisan;2.66
;VOTER TURNOUT - BLANK;.07
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:51 AM;June 26, 2018
;STATISTICS
;0912 009-012
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2823
;REGISTERED VOTERS - Republican;510;18.07
;REGISTERED VOTERS - Democratic;1667;59.05
;REGISTERED VOTERS - Non-Partisan;646;22.88
;BALLOTS CAST - TOTAL;476
;BALLOTS CAST - Republican;74;15.55
;BALLOTS CAST - Democratic;382;80.25
;BALLOTS CAST - Non-Partisan;20;4.20
;BALLOTS CAST - BLANK;1;.21
;VOTER TURNOUT - TOTAL;16.86
;VOTER TURNOUT - Republican;14.51
;VOTER TURNOUT - Democratic;22.92
;VOTER TURNOUT - Non-Partisan;3.10
;VOTER TURNOUT - BLANK;.04
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:01:40 PM;June 26, 2018
;STATISTICS
;0301 003-001
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2824
;REGISTERED VOTERS - Republican;957;33.89
;REGISTERED VOTERS - Democratic;1116;39.52
;REGISTERED VOTERS - Non-Partisan;751;26.59
;BALLOTS CAST - TOTAL;511
;BALLOTS CAST - Republican;135;26.42
;BALLOTS CAST - Democratic;348;68.10
;BALLOTS CAST - Non-Partisan;28;5.48
;BALLOTS CAST - BLANK;1;.20
;VOTER TURNOUT - TOTAL;18.09
;VOTER TURNOUT - Republican;14.11
;VOTER TURNOUT - Democratic;31.18
;VOTER TURNOUT - Non-Partisan;3.73
;VOTER TURNOUT - BLANK;.04
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:12 AM;June 26, 2018
;STATISTICS
;0731 007-031
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;968
;REGISTERED VOTERS - Republican;137;14.15
;REGISTERED VOTERS - Democratic;597;61.67
;REGISTERED VOTERS - Non-Partisan;234;24.17
;BALLOTS CAST - TOTAL;306
;BALLOTS CAST - Republican;31;10.13
;BALLOTS CAST - Democratic;261;85.29
;BALLOTS CAST - Non-Partisan;14;4.58
;BALLOTS CAST - BLANK;3;.98
;VOTER TURNOUT - TOTAL;31.61
;VOTER TURNOUT - Republican;22.63
;VOTER TURNOUT - Democratic;43.72
;VOTER TURNOUT - Non-Partisan;5.98
;VOTER TURNOUT - BLANK;.31
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:22 AM;June 26, 2018
;STATISTICS
;1305 013-005
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3627
;REGISTERED VOTERS - Republican;238;6.56
;REGISTERED VOTERS - Democratic;2666;73.50
;REGISTERED VOTERS - Non-Partisan;723;19.93
;BALLOTS CAST - TOTAL;591
;BALLOTS CAST - Republican;19;3.21
;BALLOTS CAST - Democratic;545;92.22
;BALLOTS CAST - Non-Partisan;27;4.57
;BALLOTS CAST - BLANK;1;.17
;VOTER TURNOUT - TOTAL;16.29
;VOTER TURNOUT - Republican;7.98
;VOTER TURNOUT - Democratic;20.44
;VOTER TURNOUT - Non-Partisan;3.73
;VOTER TURNOUT - BLANK;.03
;
;",test
"1571302940.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:06:27 PM;June 26, 2018
;STATISTICS
;0425 004-025
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1727
;REGISTERED VOTERS - Republican;323;18.70
;REGISTERED VOTERS - Democratic;994;57.56
;REGISTERED VOTERS - Non-Partisan;410;23.74
;BALLOTS CAST - TOTAL;349
;BALLOTS CAST - Republican;51;14.61
;BALLOTS CAST - Democratic;284;81.38
;BALLOTS CAST - Non-Partisan;14;4.01
;BALLOTS CAST - BLANK;1;.29
;VOTER TURNOUT - TOTAL;20.21
;VOTER TURNOUT - Republican;15.79
;VOTER TURNOUT - Democratic;28.57
;VOTER TURNOUT - Non-Partisan;3.41
;VOTER TURNOUT - BLANK;.06
;
;",test
